old_age_care,unemployed,reduce_income_diff,jobs,female,age,education,employment,country,survey_year
1,0,0,1,1,66,Primary or less,Not active,France,2006
1,0,0,0,1,66,University or more,Not active,France,2006
1,1,1,1,0,80,Secondary,Not active,France,2006
1,1,0,0,1,30,Primary or less,Full-time,France,2006
1,1,0,0,0,69,Primary or less,Not active,France,2006
1,1,0,0,1,69,Primary or less,Not active,France,2006
0,0,0,0,1,75,Primary or less,Not active,France,2006
1,0,1,1,0,70,Primary or less,Not active,France,2006
1,0,1,1,0,59,Primary or less,Not active,France,2006
1,1,0,1,0,52,Primary or less,Part-time,France,2006
1,0,0,0,0,69,Primary or less,Not active,France,2006
1,1,1,1,0,54,Primary or less,Active unemployed,France,2006
1,1,1,0,0,33,University or more,Not active,France,2006
1,1,1,1,0,51,Primary or less,Full-time,France,2006
1,1,1,1,0,65,University or more,Not active,France,2006
1,1,1,1,0,60,Secondary,Full-time,France,2006
1,1,1,0,0,60,Secondary,Not active,France,2006
1,1,1,0,0,42,University or more,Not active,France,2006
1,0,1,1,0,32,Primary or less,Not active,France,2006
1,1,0,0,0,49,Primary or less,Not active,France,2006
0,0,1,1,1,57,Primary or less,Not active,France,2006
1,0,1,0,0,34,University or more,Not active,France,2006
1,1,1,1,0,76,Primary or less,Not active,France,2006
1,1,1,1,0,52,Secondary,Full-time,France,2006
1,1,1,1,1,57,Secondary,Full-time,France,2006
0,0,0,0,0,87,Secondary,Not active,France,2006
1,0,1,0,1,86,Primary or less,Not active,France,2006
1,1,1,1,0,66,Primary or less,Not active,France,2006
1,1,1,1,1,38,Secondary,Not active,France,2006
1,1,1,1,0,84,Primary or less,Not active,France,2006
1,0,0,0,1,29,Secondary,Full-time,France,2006
1,0,0,0,0,64,Secondary,Not active,France,2006
0,0,1,0,1,27,University or more,Full-time,France,2006
1,1,1,1,0,66,Primary or less,Not active,France,2006
1,1,1,1,1,78,Primary or less,Not active,France,2006
1,1,1,1,1,65,Primary or less,Not active,France,2006
1,1,1,0,0,67,Primary or less,Not active,France,2006
1,1,1,0,0,73,University or more,Not active,France,2006
1,1,1,1,1,65,Secondary,Not active,France,2006
1,1,1,1,0,61,Primary or less,Not active,France,2006
0,0,0,0,1,53,Primary or less,Not active,France,2006
1,1,1,0,1,78,Primary or less,Not active,France,2006
1,1,1,1,1,46,Primary or less,Not active,France,2006
1,0,1,0,0,50,Primary or less,Full-time,France,2006
1,1,1,1,1,43,Primary or less,Full-time,France,2006
1,1,1,1,1,25,Primary or less,Not active,France,2006
1,1,1,1,1,48,Secondary,Not active,France,2006
1,1,1,1,1,40,Secondary,Full-time,France,2006
0,1,0,0,1,30,University or more,Not active,France,2006
1,0,1,1,1,82,Primary or less,Not active,France,2006
1,1,1,0,0,45,Primary or less,Full-time,France,2006
1,1,1,1,0,71,Primary or less,Not active,France,2006
1,1,1,1,1,43,Primary or less,Full-time,France,2006
1,1,1,1,0,67,Primary or less,Not active,France,2006
1,1,1,1,1,56,Primary or less,Full-time,France,2006
1,1,1,1,0,29,University or more,Not active,France,2006
1,1,1,0,1,56,Secondary,Not active,France,2006
1,1,1,0,0,26,University or more,Not active,France,2006
1,0,0,0,1,63,Secondary,Not active,France,2006
1,1,1,1,0,54,Secondary,Full-time,France,2006
1,1,1,1,0,62,Secondary,Not active,France,2006
1,0,1,1,0,30,Secondary,Full-time,France,2006
1,1,1,0,0,82,University or more,Not active,France,2006
1,1,1,0,0,31,University or more,Not active,France,2006
1,0,1,1,1,63,Primary or less,Not active,France,2006
1,1,1,1,0,25,University or more,Not active,France,2006
1,1,0,1,1,35,Secondary,Full-time,France,2006
1,1,1,1,1,54,Primary or less,Not active,France,2006
1,0,1,0,0,73,Primary or less,Not active,France,2006
1,1,1,1,0,83,Primary or less,Not active,France,2006
1,0,1,0,0,73,University or more,Not active,France,2006
1,0,1,0,1,60,Primary or less,Not active,France,2006
1,0,0,0,1,52,University or more,Not active,France,2006
1,0,1,0,1,27,Primary or less,Not active,France,2006
1,0,1,0,0,70,Primary or less,Not active,France,2006
1,1,1,0,1,44,Secondary,Part-time,France,2006
1,1,0,1,0,41,Secondary,Part-time,France,2006
1,0,1,1,1,62,Primary or less,Not active,France,2006
1,1,1,1,0,65,Primary or less,Not active,France,2006
1,1,1,1,1,72,Primary or less,Not active,France,2006
1,1,1,1,1,58,Primary or less,Not active,France,2006
1,1,1,0,0,49,Secondary,Not active,France,2006
1,1,0,0,0,75,University or more,Not active,France,2006
1,0,1,1,1,33,Primary or less,Full-time,France,2006
1,1,1,1,0,81,Primary or less,Not active,France,2006
1,0,0,1,0,67,Primary or less,Not active,France,2006
1,1,1,1,0,53,Primary or less,Full-time,France,2006
1,1,1,0,0,42,Primary or less,Not active,France,2006
1,1,1,1,0,65,Primary or less,Not active,France,2006
1,0,1,0,0,61,Primary or less,Not active,France,2006
0,0,1,0,0,42,University or more,Not active,France,2006
1,0,1,0,0,65,Primary or less,Not active,France,2006
1,1,1,1,0,33,Secondary,Full-time,France,2006
0,0,0,0,0,73,Primary or less,Not active,France,2006
0,0,0,0,0,65,Primary or less,Not active,France,2006
1,1,0,1,0,53,Secondary,Full-time,France,2006
1,0,1,0,0,37,Secondary,Full-time,France,2006
1,0,1,1,1,55,Primary or less,Not active,France,2006
1,1,0,0,0,62,University or more,Part-time,France,2006
1,1,1,1,0,43,Primary or less,Full-time,France,2006
1,1,1,0,1,59,University or more,Not active,France,2006
1,1,1,1,1,55,Primary or less,Not active,France,2006
1,1,1,1,1,60,Primary or less,Full-time,France,2006
1,1,1,1,1,34,University or more,Not active,France,2006
1,0,1,1,1,43,Secondary,Not active,France,2006
0,0,1,0,0,78,Primary or less,Not active,France,2006
1,0,1,1,0,65,Primary or less,Not active,France,2006
1,0,1,1,0,27,Primary or less,Full-time,France,2006
1,0,1,0,1,47,Primary or less,Full-time,France,2006
1,0,1,0,1,75,Secondary,Not active,France,2006
0,0,0,1,0,85,Primary or less,Not active,France,2006
1,1,1,1,1,50,Secondary,Part-time,France,2006
1,1,1,1,0,62,Primary or less,Not active,France,2006
1,1,1,0,1,61,Primary or less,Not active,France,2006
1,1,0,1,0,24,Secondary,Not active,France,2006
1,0,1,0,0,56,Primary or less,Not active,France,2006
1,1,1,1,0,71,Primary or less,Not active,France,2006
1,0,0,0,1,86,Primary or less,Not active,France,2006
1,1,1,1,0,77,University or more,Not active,France,2006
1,0,0,0,0,45,Primary or less,Part-time,France,2006
1,1,1,1,0,46,Primary or less,Full-time,France,2006
1,1,1,1,1,38,University or more,Full-time,France,2006
1,0,0,0,0,72,Primary or less,Not active,France,2006
1,1,1,1,0,48,Primary or less,Part-time,France,2006
1,0,1,1,0,31,Secondary,Full-time,France,2006
1,1,1,1,0,50,Primary or less,Full-time,France,2006
1,0,1,1,1,43,Primary or less,Full-time,France,2006
1,1,1,1,0,21,Primary or less,Not active,France,2006
0,0,0,0,0,82,Primary or less,Not active,France,2006
1,0,1,1,1,55,Secondary,Full-time,France,2006
1,0,1,1,0,71,Primary or less,Not active,France,2006
1,0,1,1,0,20,Primary or less,Not active,France,2006
1,1,0,1,1,35,Secondary,Not active,France,2006
1,1,1,1,0,61,Primary or less,Not active,France,2006
1,1,1,1,1,90,Primary or less,Not active,France,2006
1,1,1,1,1,49,Secondary,Not active,France,2006
1,1,1,1,1,66,Primary or less,Not active,France,2006
1,1,0,0,0,58,Secondary,Full-time,France,2006
1,1,1,1,0,65,Secondary,Not active,France,2006
1,1,1,1,1,55,University or more,Not active,France,2006
1,1,1,1,0,77,Primary or less,Not active,France,2006
1,1,1,0,1,35,University or more,Full-time,France,2006
1,1,1,1,1,46,Secondary,Full-time,France,2006
1,0,1,1,1,48,University or more,Full-time,France,2006
1,1,1,0,0,78,Primary or less,Not active,France,2006
1,0,0,1,0,22,University or more,Not active,France,2006
1,0,1,0,0,75,Primary or less,Not active,France,2006
1,1,1,1,0,64,Primary or less,Not active,France,2006
1,0,1,0,1,74,Primary or less,Not active,France,2006
1,1,1,1,0,61,Primary or less,Not active,France,2006
1,1,1,0,1,64,Primary or less,Not active,France,2006
1,1,0,0,1,55,Primary or less,Full-time,France,2006
1,1,0,1,1,41,Secondary,Not active,France,2006
1,0,1,1,0,40,University or more,Part-time,France,2006
1,0,1,0,1,75,Primary or less,Not active,France,2006
1,1,1,0,0,52,Primary or less,Not active,France,2006
1,1,1,1,0,70,Primary or less,Not active,France,2006
1,1,1,1,0,73,Primary or less,Not active,France,2006
1,1,1,1,0,83,Primary or less,Not active,France,2006
0,0,0,1,0,79,Primary or less,Not active,France,2006
1,1,0,0,0,44,University or more,Full-time,France,2006
1,1,1,1,1,44,Primary or less,Full-time,France,2006
0,0,0,0,1,46,University or more,Full-time,France,2006
1,0,1,0,0,56,Secondary,Full-time,France,2006
1,1,1,1,1,59,Primary or less,Not active,France,2006
1,1,1,1,1,38,Secondary,Full-time,France,2006
1,1,1,0,0,42,Primary or less,Full-time,France,2006
1,1,1,1,0,57,Primary or less,Not active,France,2006
1,1,0,1,0,28,Secondary,Full-time,France,2006
1,1,1,1,1,62,Primary or less,Not active,France,2006
1,1,1,0,0,27,Secondary,Full-time,France,2006
1,1,1,1,0,58,Primary or less,Not active,France,2006
1,1,1,1,0,40,Primary or less,Not active,France,2006
1,1,0,0,1,33,Secondary,Full-time,France,2006
1,0,1,0,0,81,University or more,Not active,France,2006
0,0,0,0,0,50,Secondary,Full-time,France,2006
1,0,0,1,0,36,Primary or less,Not active,France,2006
1,1,0,0,1,31,Secondary,Full-time,France,2006
1,0,0,0,0,39,Secondary,Not active,France,2006
1,1,1,1,0,49,Primary or less,Not active,France,2006
1,1,1,1,1,45,Primary or less,Active unemployed,France,2006
1,1,1,0,0,64,Primary or less,Not active,France,2006
1,1,1,0,0,38,Primary or less,Full-time,France,2006
1,1,1,1,0,78,Primary or less,Not active,France,2006
0,0,1,1,0,55,Primary or less,Full-time,France,2006
1,1,1,1,1,49,Primary or less,Full-time,France,2006
1,1,0,0,1,20,Secondary,Not active,France,2006
0,0,0,0,0,85,Primary or less,Not active,France,2006
0,0,0,0,0,39,Secondary,Not active,France,2006
1,1,1,0,1,47,Primary or less,Full-time,France,2006
1,0,1,1,0,46,Secondary,Full-time,France,2006
1,1,1,1,0,62,Primary or less,Not active,France,2006
1,0,1,1,0,50,Primary or less,Full-time,France,2006
1,1,1,0,1,39,Secondary,Full-time,France,2006
0,0,0,0,1,95,Primary or less,Not active,France,2006
1,1,1,1,1,68,Secondary,Not active,France,2006
1,1,1,1,0,37,Secondary,Part-time,France,2006
1,1,1,1,1,18,Secondary,Not active,France,2006
1,0,1,0,0,76,Primary or less,Not active,France,2006
1,1,1,1,1,56,Primary or less,Not active,France,2006
1,1,1,1,0,23,Secondary,Not active,France,2006
1,1,1,0,1,19,Secondary,Not active,France,2006
1,1,1,0,0,60,University or more,Part-time,France,2006
1,1,0,0,1,63,Primary or less,Full-time,France,2006
1,1,1,1,0,58,Primary or less,Not active,France,2006
1,1,0,0,1,46,University or more,Not active,France,2006
1,0,0,0,0,74,Primary or less,Not active,France,2006
1,0,0,0,0,42,Secondary,Full-time,France,2006
1,0,1,1,0,63,Primary or less,Not active,France,2006
1,0,1,1,0,60,Secondary,Not active,France,2006
1,1,1,0,0,61,Secondary,Not active,France,2006
1,1,0,1,0,71,University or more,Not active,France,2006
1,0,1,0,0,67,Primary or less,Not active,France,2006
1,0,1,0,0,80,Primary or less,Not active,France,2006
1,0,1,1,0,43,Primary or less,Not active,France,2006
1,0,1,0,0,38,Primary or less,Part-time,France,2006
1,1,1,0,0,56,Primary or less,Not active,France,2006
1,0,0,0,0,48,Secondary,Not active,France,2006
0,0,0,1,1,38,Secondary,Full-time,France,2006
1,1,1,1,1,64,Primary or less,Full-time,France,2006
1,1,1,1,1,38,University or more,Full-time,France,2006
0,0,0,0,0,76,Primary or less,Not active,France,2006
1,1,1,1,1,48,University or more,Full-time,France,2006
1,1,1,1,1,47,Primary or less,Full-time,France,2006
1,1,1,1,1,59,Primary or less,Not active,France,2006
1,1,0,0,0,53,University or more,Full-time,France,2006
1,1,1,1,1,60,Primary or less,Not active,France,2006
0,0,0,0,1,21,Secondary,Not active,France,2006
1,1,1,1,0,73,Primary or less,Full-time,France,2006
1,0,0,0,0,68,Primary or less,Not active,France,2006
1,1,1,0,1,24,University or more,Not active,France,2006
0,0,0,1,1,50,University or more,Full-time,France,2006
1,1,1,0,1,47,University or more,Full-time,France,2006
1,1,1,1,0,70,Primary or less,Not active,France,2006
1,1,1,1,1,28,Secondary,Not active,France,2006
1,1,1,1,0,70,Primary or less,Not active,France,2006
1,1,1,1,0,73,Primary or less,Not active,France,2006
1,1,1,1,1,38,University or more,Not active,France,2006
1,1,0,1,1,53,University or more,Not active,France,2006
1,0,1,0,1,58,Primary or less,Not active,France,2006
1,1,1,1,0,60,Primary or less,Not active,France,2006
1,0,1,1,0,62,Primary or less,Not active,France,2006
1,1,1,1,1,56,Primary or less,Not active,France,2006
1,0,1,1,1,25,University or more,Not active,France,2006
1,0,1,0,1,60,Secondary,Full-time,France,2006
1,1,1,1,1,62,Primary or less,Not active,France,2006
1,0,1,1,0,79,Primary or less,Not active,France,2006
1,1,1,1,0,44,Primary or less,Active unemployed,France,2006
1,1,1,0,0,60,Secondary,Full-time,France,2006
1,1,1,1,0,42,University or more,Full-time,France,2006
1,1,1,1,0,49,Secondary,Not active,France,2006
1,1,1,1,0,58,Primary or less,Not active,France,2006
1,1,1,1,1,85,Primary or less,Not active,France,2006
1,1,1,1,1,49,University or more,Full-time,France,2006
1,0,0,0,0,73,Secondary,Not active,France,2006
1,0,1,0,0,72,Primary or less,Not active,France,2006
1,0,1,1,0,51,Primary or less,Full-time,France,2006
0,0,0,0,0,69,Primary or less,Not active,France,2006
1,0,1,1,0,80,Primary or less,Not active,France,2006
1,1,1,1,1,59,Primary or less,Not active,France,2006
1,1,1,1,0,83,University or more,Not active,France,2006
1,1,1,1,1,75,Primary or less,Not active,France,2006
1,0,1,1,0,48,Primary or less,Not active,France,2006
1,1,1,1,0,60,Primary or less,Full-time,France,2006
1,1,1,1,1,52,Primary or less,Not active,France,2006
1,1,1,1,0,86,Primary or less,Not active,France,2006
1,0,0,1,0,37,Secondary,Part-time,France,2006
0,1,0,1,0,19,Secondary,Not active,France,2006
1,1,1,0,1,73,Primary or less,Not active,France,2006
1,0,1,1,0,59,Primary or less,Full-time,France,2006
1,1,1,0,1,35,University or more,Full-time,France,2006
1,1,1,1,1,64,Primary or less,Not active,France,2006
1,1,1,1,1,49,Secondary,Active unemployed,France,2006
1,1,1,1,1,65,Primary or less,Not active,France,2006
1,1,1,0,0,54,University or more,Not active,France,2006
1,0,1,1,1,26,University or more,Full-time,France,2006
0,0,1,0,0,68,Primary or less,Not active,France,2006
1,0,1,1,1,62,Primary or less,Not active,France,2006
1,0,0,1,1,58,Primary or less,Not active,France,2006
1,0,1,1,1,40,Primary or less,Not active,France,2006
0,1,0,0,0,44,Secondary,Part-time,France,2006
1,0,0,0,0,85,Primary or less,Not active,France,2006
1,1,1,0,0,39,Primary or less,Full-time,France,2006
1,1,1,1,1,52,Primary or less,Full-time,France,2006
1,0,1,1,0,58,University or more,Full-time,France,2006
1,0,1,1,1,58,University or more,Full-time,France,2006
1,0,1,0,1,33,Primary or less,Full-time,France,2006
1,0,0,0,0,48,Secondary,Full-time,France,2006
1,1,0,0,0,52,University or more,Not active,France,2006
1,0,0,0,1,23,Secondary,Not active,France,2006
1,0,1,1,0,67,Primary or less,Not active,France,2006
1,1,1,1,0,68,Primary or less,Not active,France,2006
1,0,0,1,1,83,Primary or less,Not active,France,2006
1,1,1,1,0,75,Primary or less,Not active,France,2006
1,1,1,1,0,32,Primary or less,Not active,France,2006
1,0,0,0,0,63,Primary or less,Not active,France,2006
1,1,1,1,0,66,Primary or less,Part-time,France,2006
1,1,0,0,0,55,Primary or less,Not active,France,2006
1,0,0,1,1,52,University or more,Full-time,France,2006
1,1,1,0,1,63,Primary or less,Not active,France,2006
1,0,0,0,0,48,Primary or less,Full-time,France,2006
1,0,1,1,0,74,Primary or less,Not active,France,2006
1,1,1,1,1,65,Primary or less,Not active,France,2006
1,0,1,1,0,59,Secondary,Full-time,France,2006
1,1,1,1,0,41,University or more,Part-time,France,2006
1,1,0,1,0,41,Secondary,Not active,France,2006
1,0,1,1,1,40,Primary or less,Full-time,France,2006
1,0,1,1,1,93,Primary or less,Not active,France,2006
1,0,1,0,0,70,Primary or less,Not active,France,2006
1,0,1,0,0,67,Primary or less,Not active,France,2006
1,1,0,1,0,69,Primary or less,Not active,France,2006
1,0,0,0,0,66,University or more,Not active,France,2006
1,1,1,1,1,33,Secondary,Full-time,France,2006
1,1,1,0,1,54,Secondary,Not active,France,2006
1,1,1,0,1,59,Secondary,Not active,France,2006
1,1,1,0,1,30,University or more,Not active,France,2006
1,1,1,1,0,50,Secondary,Part-time,France,2006
1,1,0,0,0,75,Secondary,Not active,France,2006
0,1,1,0,0,73,University or more,Not active,France,2006
1,1,1,1,1,57,University or more,Full-time,France,2006
1,1,1,1,1,57,Primary or less,Full-time,France,2006
1,0,1,0,1,57,Secondary,Not active,France,2006
1,1,1,1,1,33,Primary or less,Part-time,France,2006
1,0,1,1,0,32,Secondary,Not active,France,2006
1,1,1,0,0,79,Primary or less,Not active,France,2006
0,0,1,0,0,77,Primary or less,Not active,France,2006
1,1,1,1,1,53,Secondary,Active unemployed,France,2006
1,1,1,1,1,28,University or more,Full-time,France,2006
1,1,0,0,0,37,Secondary,Part-time,France,2006
1,0,1,1,0,71,Primary or less,Full-time,France,2006
1,0,0,1,1,52,Secondary,Not active,France,2006
1,0,1,0,1,32,University or more,Full-time,France,2006
1,1,1,1,1,33,Secondary,Full-time,France,2006
1,1,1,1,1,70,Primary or less,Not active,France,2006
1,1,1,0,0,59,Primary or less,Not active,France,2006
1,0,1,0,0,42,Primary or less,Full-time,France,2006
1,0,0,0,1,33,University or more,Full-time,France,2006
1,0,1,0,0,60,Primary or less,Part-time,France,2006
1,0,1,0,1,21,University or more,Full-time,France,2006
1,1,1,0,1,51,Secondary,Not active,France,2006
0,0,0,1,0,52,Primary or less,Not active,France,2006
1,0,0,0,0,45,University or more,Part-time,France,2006
1,0,1,0,1,42,Primary or less,Not active,France,2006
1,0,0,0,0,37,Secondary,Full-time,France,2006
1,1,1,0,1,85,Primary or less,Not active,France,2006
1,1,1,1,1,47,Primary or less,Full-time,France,2006
1,1,1,1,1,51,Primary or less,Not active,France,2006
1,1,1,0,0,57,University or more,Full-time,France,2006
1,0,1,1,1,48,University or more,Full-time,France,2006
1,0,1,1,0,55,Primary or less,Full-time,France,2006
1,1,1,1,0,72,Primary or less,Not active,France,2006
0,0,0,0,0,58,Primary or less,Full-time,France,2006
1,1,1,1,0,78,University or more,Not active,France,2006
1,1,1,1,1,39,Primary or less,Full-time,France,2006
1,0,0,1,1,24,University or more,Not active,France,2006
1,0,0,0,0,80,Primary or less,Not active,France,2006
1,0,0,0,1,44,University or more,Full-time,France,2006
1,1,0,1,0,32,University or more,Full-time,France,2006
1,1,0,1,1,60,Secondary,Not active,France,2006
0,1,1,1,0,56,Primary or less,Active unemployed,France,2006
1,1,0,0,0,78,Secondary,Not active,France,2006
1,0,0,0,1,67,Primary or less,Not active,France,2006
1,1,1,0,0,55,Secondary,Full-time,France,2006
1,0,1,1,0,78,Primary or less,Not active,France,2006
